clip_id,file_name,start_time_s,end_time_s,duration_s,audio_layout,program_type,segment_type,lufs_integrated,true_peak_dbfs,silence_ratio,stereo_correlation,snr_estimated,label_loudness_high,label_loudness_low,label_clipping,label_noise_high,label_silence_anomalous,label_mono_issue,label_distortion,source_format,source_origin,pre_correction,qc_result,annotator,synthetic_case,synthetic_type,confidence,notes,y_bin
Ju2octCHAPULIN202b2_13,Ju2octCHAPULIN202b2.wav,65,70,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_14,Ju2octCHAPULIN202b2.wav,70,75,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_15,Ju2octCHAPULIN202b2.wav,75,80,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_16,Ju2octCHAPULIN202b2.wav,80,85,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_17,Ju2octCHAPULIN202b2.wav,85,90,5,STEREO,SERIE,MIXTO,,,,,,0,1,0,0,0,0,0,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_18,Ju2octCHAPULIN202b2.wav,90,95,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_19,Ju2octCHAPULIN202b2.wav,95,100,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_20,Ju2octCHAPULIN202b2.wav,100,105,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_21,Ju2octCHAPULIN202b2.wav,105,110,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_22,Ju2octCHAPULIN202b2.wav,110,115,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_23,Ju2octCHAPULIN202b2.wav,115,120,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_24,Ju2octCHAPULIN202b2.wav,120,125,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_25,Ju2octCHAPULIN202b2.wav,125,130,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_26,Ju2octCHAPULIN202b2.wav,130,135,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_27,Ju2octCHAPULIN202b2.wav,135,140,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_28,Ju2octCHAPULIN202b2.wav,140,145,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_29,Ju2octCHAPULIN202b2.wav,145,150,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_30,Ju2octCHAPULIN202b2.wav,150,155,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_31,Ju2octCHAPULIN202b2.wav,155,160,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_32,Ju2octCHAPULIN202b2.wav,160,165,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_33,Ju2octCHAPULIN202b2.wav,165,170,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_34,Ju2octCHAPULIN202b2.wav,170,175,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_35,Ju2octCHAPULIN202b2.wav,175,180,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_36,Ju2octCHAPULIN202b2.wav,180,185,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_37,Ju2octCHAPULIN202b2.wav,185,190,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_38,Ju2octCHAPULIN202b2.wav,190,195,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_39,Ju2octCHAPULIN202b2.wav,195,200,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_40,Ju2octCHAPULIN202b2.wav,200,205,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_41,Ju2octCHAPULIN202b2.wav,205,210,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_42,Ju2octCHAPULIN202b2.wav,210,215,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_43,Ju2octCHAPULIN202b2.wav,215,220,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_44,Ju2octCHAPULIN202b2.wav,220,225,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_45,Ju2octCHAPULIN202b2.wav,225,230,5,STEREO,SERIE,MIXTO,,,,,,0,1,0,0,0,0,0,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_46,Ju2octCHAPULIN202b2.wav,230,235,5,STEREO,SERIE,MIXTO,,,,,,0,1,0,0,0,0,0,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_47,Ju2octCHAPULIN202b2.wav,235,240,5,STEREO,SERIE,MIXTO,,,,,,0,1,0,0,0,0,0,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_48,Ju2octCHAPULIN202b2.wav,240,245,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_49,Ju2octCHAPULIN202b2.wav,245,250,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_50,Ju2octCHAPULIN202b2.wav,250,255,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_51,Ju2octCHAPULIN202b2.wav,255,260,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_52,Ju2octCHAPULIN202b2.wav,260,265,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_53,Ju2octCHAPULIN202b2.wav,265,270,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_54,Ju2octCHAPULIN202b2.wav,270,275,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_55,Ju2octCHAPULIN202b2.wav,275,280,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_56,Ju2octCHAPULIN202b2.wav,280,285,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_57,Ju2octCHAPULIN202b2.wav,285,290,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_58,Ju2octCHAPULIN202b2.wav,290,295,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_59,Ju2octCHAPULIN202b2.wav,295,300,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_60,Ju2octCHAPULIN202b2.wav,300,305,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_61,Ju2octCHAPULIN202b2.wav,305,310,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_62,Ju2octCHAPULIN202b2.wav,310,315,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_63,Ju2octCHAPULIN202b2.wav,315,320,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_64,Ju2octCHAPULIN202b2.wav,320,325,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_65,Ju2octCHAPULIN202b2.wav,325,330,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_66,Ju2octCHAPULIN202b2.wav,330,335,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_67,Ju2octCHAPULIN202b2.wav,335,340,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_68,Ju2octCHAPULIN202b2.wav,340,345,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_69,Ju2octCHAPULIN202b2.wav,345,350,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_70,Ju2octCHAPULIN202b2.wav,350,355,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_71,Ju2octCHAPULIN202b2.wav,355,360,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_72,Ju2octCHAPULIN202b2.wav,360,365,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_73,Ju2octCHAPULIN202b2.wav,365,370,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_74,Ju2octCHAPULIN202b2.wav,370,375,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_75,Ju2octCHAPULIN202b2.wav,375,380,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_76,Ju2octCHAPULIN202b2.wav,380,385,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_77,Ju2octCHAPULIN202b2.wav,385,390,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_78,Ju2octCHAPULIN202b2.wav,390,395,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_79,Ju2octCHAPULIN202b2.wav,395,400,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_80,Ju2octCHAPULIN202b2.wav,400,405,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_81,Ju2octCHAPULIN202b2.wav,405,410,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_82,Ju2octCHAPULIN202b2.wav,410,415,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_83,Ju2octCHAPULIN202b2.wav,415,420,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_84,Ju2octCHAPULIN202b2.wav,420,425,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_85,Ju2octCHAPULIN202b2.wav,425,430,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_86,Ju2octCHAPULIN202b2.wav,430,435,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_87,Ju2octCHAPULIN202b2.wav,435,440,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_88,Ju2octCHAPULIN202b2.wav,440,445,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_89,Ju2octCHAPULIN202b2.wav,445,450,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_90,Ju2octCHAPULIN202b2.wav,450,455,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_91,Ju2octCHAPULIN202b2.wav,455,460,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_92,Ju2octCHAPULIN202b2.wav,460,465,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_93,Ju2octCHAPULIN202b2.wav,465,470,5,STEREO,SERIE,MIXTO,,,,,,0,1,0,0,0,0,0,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_94,Ju2octCHAPULIN202b2.wav,470,475,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_95,Ju2octCHAPULIN202b2.wav,475,480,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_96,Ju2octCHAPULIN202b2.wav,480,485,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_97,Ju2octCHAPULIN202b2.wav,485,490,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_98,Ju2octCHAPULIN202b2.wav,490,495,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_99,Ju2octCHAPULIN202b2.wav,495,500,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_100,Ju2octCHAPULIN202b2.wav,500,505,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_101,Ju2octCHAPULIN202b2.wav,505,510,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_102,Ju2octCHAPULIN202b2.wav,510,515,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,0,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_103,Ju2octCHAPULIN202b2.wav,515,520,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_104,Ju2octCHAPULIN202b2.wav,520,525,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,0,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_105,Ju2octCHAPULIN202b2.wav,525,530,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,1,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_106,Ju2octCHAPULIN202b2.wav,530,535,5,STEREO,SERIE,MIXTO,,,,,,1,0,0,0,0,0,0,WAV,CANAL,0,advertencia,AA,0,0,5,,1
Ju2octCHAPULIN202b2_107,Ju2octCHAPULIN202b2.wav,535,540,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_108,Ju2octCHAPULIN202b2.wav,540,545,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_109,Ju2octCHAPULIN202b2.wav,545,550,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_110,Ju2octCHAPULIN202b2.wav,550,555,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_111,Ju2octCHAPULIN202b2.wav,555,560,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_112,Ju2octCHAPULIN202b2.wav,560,565,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_113,Ju2octCHAPULIN202b2.wav,565,570,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_114,Ju2octCHAPULIN202b2.wav,570,575,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_115,Ju2octCHAPULIN202b2.wav,575,580,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_116,Ju2octCHAPULIN202b2.wav,580,585,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_117,Ju2octCHAPULIN202b2.wav,585,590,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_118,Ju2octCHAPULIN202b2.wav,590,595,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_119,Ju2octCHAPULIN202b2.wav,595,600,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_120,Ju2octCHAPULIN202b2.wav,600,605,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_121,Ju2octCHAPULIN202b2.wav,605,610,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_122,Ju2octCHAPULIN202b2.wav,610,615,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_123,Ju2octCHAPULIN202b2.wav,615,620,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_124,Ju2octCHAPULIN202b2.wav,620,625,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_125,Ju2octCHAPULIN202b2.wav,625,630,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_126,Ju2octCHAPULIN202b2.wav,630,635,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_127,Ju2octCHAPULIN202b2.wav,635,640,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_128,Ju2octCHAPULIN202b2.wav,640,645,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_129,Ju2octCHAPULIN202b2.wav,645,650,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_130,Ju2octCHAPULIN202b2.wav,650,655,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_131,Ju2octCHAPULIN202b2.wav,655,660,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_132,Ju2octCHAPULIN202b2.wav,660,665,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_133,Ju2octCHAPULIN202b2.wav,665,670,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_134,Ju2octCHAPULIN202b2.wav,670,675,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_135,Ju2octCHAPULIN202b2.wav,675,680,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_136,Ju2octCHAPULIN202b2.wav,680,685,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_137,Ju2octCHAPULIN202b2.wav,685,690,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_138,Ju2octCHAPULIN202b2.wav,690,695,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_139,Ju2octCHAPULIN202b2.wav,695,700,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_140,Ju2octCHAPULIN202b2.wav,700,705,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_141,Ju2octCHAPULIN202b2.wav,705,710,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Ju2octCHAPULIN202b2_142,Ju2octCHAPULIN202b2.wav,710,715,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K336-CONFIAMED-SKIN-CARE_1,K336-CONFIAMED-SKIN-CARE.wav,0,5,5,STEREO,COMERCIAL,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
K336-CONFIAMED-SKIN-CARE_2,K336-CONFIAMED-SKIN-CARE.wav,5,10,5,STEREO,COMERCIAL,MIXTO,,,,,,1,1,0,0,0,0,0,WAV,CANAL,0,advertencia,AA,0,0,5,SALTO ABRUPTO,1
